Order Date,Segment,Market,Sales,Profit
2014-09-09,Consumer,US,765.625,-566.5625
2011-09-25,Consumer,LATAM,739.5360000000001,-166.40400000000002
2013-04-25,Consumer,LATAM,622.9440000000002,-456.936
2012-04-05,Corporate,EU,450.684,150.084
2013-03-30,Home Office,US,812.736,60.95519999999996
2014-04-18,Consumer,LATAM,712.9920000000001,213.85199999999983
2011-11-01,Corporate,US,978.84,110.1194999999999
2012-11-12,Corporate,APAC,585.5999999999999,93.6
2014-08-13,Consumer,APAC,448.74,44.82000000000001
2014-09-02,Corporate,US,283.56,45.36960000000002
2014-07-16,Home Office,LATAM,507.82231999999993,80.38232
2014-06-11,Corporate,EU,449.46,134.82
2011-05-18,Consumer,US,779.796,-168.95579999999995
2011-05-06,Corporate,LATAM,199.75968,55.63968
2012-11-05,Consumer,LATAM,155.08,9.28
2011-06-07,Home Office,APAC,194.31,91.32
2011-12-21,Consumer,EU,1244.187,-13.92300000000003
2013-10-08,Consumer,LATAM,129.32,45.24
2013-10-02,Corporate,APAC,595.2959999999999,-129.02399999999994
2013-06-19,Corporate,US,453.6,90.71999999999996
2011-08-08,Corporate,LATAM,954.52,257.6
2014-11-05,Corporate,APAC,450.792,150.252
2013-12-31,Home Office,US,481.32,125.14319999999998
2012-06-13,Corporate,EU,491.8200000000001,44.10000000000001
2014-06-11,Consumer,EU,380.916,-12.744000000000009
2014-07-27,Consumer,LATAM,612.8399999999999,177.72
2014-12-10,Corporate,LATAM,439.6,87.91999999999999
2014-08-21,Corporate,Africa,881.3399999999999,334.86
2014-09-08,Consumer,LATAM,216.21600000000004,-245.064
2012-11-27,Consumer,LATAM,143.4,61.6
2014-03-06,Corporate,US,262.24,78.672
2012-12-14,Consumer,LATAM,443.9103999999999,163.6704
2013-11-20,Home Office,LATAM,276.24,99.44
2012-01-12,Corporate,EU,1560.2399999999998,421.19999999999993
2014-09-18,Corporate,LATAM,434.4599999999999,182.26
2014-12-25,Consumer,Africa,1200.7200000000005,132.0
2013-08-29,Home Office,APAC,186.948,12.348
2013-08-14,Consumer,EMEA,394.98,35.52
2012-12-20,Consumer,LATAM,779.2783200000001,216.95832000000004
2012-02-14,Consumer,LATAM,733.44,227.28000000000003
2012-07-20,Consumer,EU,536.1375,44.1375
2014-10-07,Home Office,APAC,340.35,33.9
2014-11-21,Consumer,APAC,594.7199999999999,291.36
2011-10-21,Consumer,APAC,737.019,261.819
2012-09-22,Corporate,EU,354.15000000000003,173.52
2012-12-25,Consumer,US,275.88,46.89959999999997
2014-07-11,Consumer,EU,341.73,34.11
2014-08-12,Consumer,APAC,397.1429999999999,70.533
2014-06-23,Corporate,APAC,455.9418,205.8618
2011-08-18,Consumer,APAC,605.2499999999999,266.25
2013-06-27,Corporate,US,704.25,84.51
2013-06-19,Consumer,EMEA,318.09000000000003,152.67000000000002
2012-05-12,Consumer,APAC,298.62,36.48
2014-11-03,Home Office,APAC,800.928,266.868
2014-06-26,Corporate,LATAM,256.7400000000001,0.0
2011-03-10,Consumer,APAC,1097.28,252.24
2014-04-05,Consumer,LATAM,357.552,133.99199999999996
2013-08-13,Corporate,LATAM,1278.0000000000005,89.46
2014-07-15,Consumer,US,396.9200000000001,148.845
2012-12-25,Corporate,EU,204.876,3.275999999999982
2012-12-11,Consumer,US,175.23,61.3305
2013-09-04,Corporate,EU,558.576,-18.624
2013-12-24,Consumer,US,572.76,166.10039999999995
2014-03-26,Consumer,US,211.168,15.837600000000007
2011-09-08,Consumer,US,485.88,19.43519999999998
2012-11-05,Consumer,EMEA,345.96000000000004,41.46
2014-10-03,Consumer,LATAM,259.7,72.66000000000001
2013-11-06,Consumer,US,479.72,52.76920000000001
2014-05-09,Home Office,LATAM,679.6800000000001,190.26
2012-09-16,Consumer,EMEA,487.38,82.80000000000001
2014-01-02,Corporate,APAC,307.87200000000007,-118.06800000000004
2012-02-14,Consumer,US,625.99,187.797
2012-09-03,Consumer,EMEA,678.96,129.0
2011-12-19,Consumer,LATAM,610.5999999999999,238.12
2012-09-24,Corporate,US,1158.12,335.85479999999984
2014-06-05,Corporate,Africa,290.52,87.12
2014-08-13,Home Office,APAC,295.7175,-67.07249999999999
2012-10-04,Consumer,APAC,695.28,201.6
2013-10-23,Consumer,LATAM,862.4640000000002,28.703999999999816
2014-07-26,Home Office,US,298.116,-4.258800000000036
2011-03-23,Home Office,EU,769.6500000000001,84.63
2013-03-14,Corporate,US,4912.59,196.50359999999975
2014-11-06,Consumer,Africa,795.5999999999999,222.72
2014-07-14,Consumer,EU,366.12,84.14999999999999
2013-10-04,Corporate,APAC,529.0110000000001,-0.0090000000000145
2014-01-16,Consumer,APAC,778.1499000000001,149.9498999999999
2013-08-02,Corporate,APAC,504.54,186.66
2013-12-26,Home Office,EU,1676.5515,309.4515000000001
2012-06-19,Home Office,APAC,434.16,73.8
2013-07-09,Corporate,US,863.6400000000001,107.95499999999998
2011-02-02,Consumer,EU,729.48,240.72
2014-09-24,Home Office,APAC,439.02,105.3
2013-06-07,Consumer,US,466.3200000000001,34.97399999999999
2013-09-20,Consumer,LATAM,210.288,-2.6519999999999984
2014-06-30,Home Office,EU,780.57,164.67000000000002
2013-08-01,Consumer,APAC,898.59,89.66999999999999
2011-03-29,Consumer,US,890.8409999999999,-152.7156
2012-06-01,Consumer,EMEA,303.96000000000004,133.74
2013-03-29,Corporate,LATAM,545.6519999999998,-209.2079999999999
2011-11-15,Home Office,EU,1003.986,-177.17399999999998
2013-06-12,Corporate,APAC,312.09000000000003,143.55
2011-02-09,Consumer,LATAM,513.29136,91.53136
2013-08-31,Consumer,US,290.898,-67.8762
2012-10-08,Home Office,Africa,309.75,0.0
2011-12-15,Consumer,Africa,988.86,138.42000000000002
2014-05-16,Consumer,APAC,201.95999999999995,71.75999999999999
2012-08-14,Consumer,Africa,389.25,66.15
2014-06-06,Consumer,EU,373.68,59.760000000000005
2011-09-14,Consumer,US,287.97,80.6316
2013-11-23,Consumer,LATAM,400.88,164.32
2014-08-06,Home Office,APAC,326.55,146.85
2011-11-04,Consumer,LATAM,1086.1799999999998,32.58
2012-11-05,Consumer,APAC,343.8299999999999,89.43
2014-06-05,Consumer,EU,976.5000000000002,244.02
2011-08-23,Consumer,EMEA,229.152,-315.168
2014-10-21,Corporate,APAC,1151.928,25.48799999999997
2014-03-27,Consumer,LATAM,256.16664000000003,91.88664
2013-10-29,Consumer,APAC,408.3,16.200000000000003
2014-02-21,Corporate,US,215.968,18.89719999999999
2012-10-16,Corporate,Africa,336.36,30.24
2014-09-30,Corporate,LATAM,257.004,-599.6759999999999
2012-12-28,Corporate,APAC,844.2,160.35
2013-12-09,Corporate,US,1421.6640000000002,-195.4788
2014-04-16,Consumer,LATAM,421.47536,176.51536
2011-09-23,Consumer,EU,144.99,-3.2399999999999984
2014-08-22,Consumer,EU,1216.65,608.25
2011-03-01,Consumer,APAC,214.758,7.157999999999998
2014-09-06,Consumer,EMEA,549.36,0.0
2014-07-29,Corporate,LATAM,185.92,59.48
2014-05-16,Corporate,APAC,945.9449999999998,-351.405
2011-09-25,Consumer,APAC,1071.441,71.42099999999999
2011-06-22,Consumer,US,501.81000000000006,0.0
2011-01-13,Consumer,Africa,1199.76,479.88
2014-08-08,Consumer,APAC,287.94,0.0
2013-03-19,Corporate,APAC,525.42,-258.63
2013-08-08,Consumer,LATAM,604.07568,-335.44432
2011-11-14,Consumer,APAC,533.2526999999999,206.3727
2011-04-19,Consumer,LATAM,575.9599999999999,120.82000000000002
2014-12-13,Corporate,LATAM,174.17096,11.85096
2013-12-11,Corporate,APAC,238.293,80.34299999999996
2012-06-13,Consumer,LATAM,337.67999999999995,64.14000000000001
2014-08-15,Home Office,LATAM,465.0000000000001,27.9
2013-05-11,Corporate,LATAM,601.8880000000001,52.52799999999998
2013-12-19,Home Office,US,377.45,-264.21500000000003
2013-04-09,Consumer,US,354.90000000000003,88.72500000000002
2012-12-21,Home Office,APAC,544.95,119.85
2013-11-15,Consumer,US,380.058,-21.717600000000004
2013-04-26,Home Office,LATAM,306.16,58.16
2013-06-17,Consumer,EU,298.08,23.76
2013-06-28,Corporate,APAC,233.766,20.766
2012-03-23,Corporate,US,239.97,86.38919999999999
2014-08-15,Consumer,LATAM,513.1200000000001,0.0
2011-08-24,Corporate,EMEA,636.3,139.98
2012-09-10,Consumer,APAC,787.92,338.76
2013-09-03,Consumer,US,999.98,449.991
2011-10-25,Corporate,Africa,308.7180000000001,-370.602
2014-06-10,Corporate,US,720.7600000000001,54.05699999999999
2011-09-14,Corporate,EMEA,455.5199999999999,59.19
2014-12-27,Consumer,EU,1582.11,-443.07000000000016
2012-09-06,Consumer,EU,486.324,135.054
2013-08-09,Home Office,US,513.024,12.82559999999998
2013-11-05,Consumer,US,686.4000000000001,77.21999999999991
2014-08-15,Corporate,APAC,957.18,191.31
2014-04-23,Corporate,LATAM,575.4,22.96
2011-04-16,Home Office,APAC,639.96,76.74
2014-03-10,Corporate,APAC,799.95,-608.1
2012-12-19,Corporate,EMEA,246.48,68.88
2014-12-08,Home Office,EU,214.2,70.55999999999999
2014-12-15,Consumer,APAC,481.81500000000017,176.56499999999994
2012-10-23,Consumer,US,150.384,15.038400000000005
2011-06-22,Consumer,APAC,462.672,25.631999999999984
2012-06-19,Corporate,Africa,316.764,-654.6959999999999
2011-08-11,Consumer,EU,185.01,16.59
2014-06-26,Consumer,LATAM,341.84000000000003,164.08
2012-02-16,Consumer,LATAM,131.56800000000004,-32.89200000000001
2014-02-28,Corporate,EU,271.04999999999995,56.85000000000001
2012-01-20,Consumer,APAC,900.2339999999999,260.034
2014-05-15,Consumer,EMEA,455.5199999999999,59.19
2011-06-30,Home Office,APAC,566.787,17.42700000000002
2011-04-22,Corporate,US,247.84,121.4416
2013-12-25,Consumer,EU,393.8400000000001,157.44
2013-06-05,Consumer,US,419.68000000000006,-356.72799999999995
2013-06-11,Consumer,LATAM,328.1399999999999,127.8
2014-08-16,Consumer,LATAM,1733.5999999999997,728.1
2014-10-04,Home Office,APAC,585.15,140.39999999999998
2014-05-21,Consumer,EU,173.09699999999998,69.237
2014-02-28,Home Office,APAC,743.0280000000001,-114.49200000000002
2011-12-20,Corporate,LATAM,298.03200000000004,111.692
2014-10-21,Consumer,LATAM,133.824,-75.85600000000001
2011-11-28,Corporate,APAC,413.775,-16.575000000000045
2014-06-03,Consumer,Africa,483.78,96.72
2014-03-14,Corporate,LATAM,551.5559999999998,-101.12399999999994
2012-10-25,Consumer,LATAM,946.26368,7.54368
2014-10-31,Corporate,APAC,371.07,33.39
2014-09-24,Corporate,APAC,351.54,129.96
2013-05-21,Home Office,US,1049.2,272.79200000000003
2013-07-25,Corporate,LATAM,302.08000000000004,84.56
2013-09-20,Consumer,LATAM,417.0,133.4
2012-11-14,Home Office,EU,239.22,0.0
2013-05-29,Consumer,EU,392.6700000000001,-306.36000000000007
2012-05-14,Corporate,US,509.9574999999999,41.99649999999994
2013-03-19,Consumer,LATAM,428.1,196.9
2013-08-30,Consumer,EU,424.89,-99.20999999999998
2011-12-29,Corporate,APAC,169.92000000000002,50.94
2014-01-16,Home Office,LATAM,168.96,40.5
2013-02-23,Corporate,EU,221.904,-99.876
2013-07-01,Corporate,EMEA,182.76,29.160000000000004
2013-10-02,Consumer,APAC,169.09199999999998,-81.768
2011-03-05,Consumer,US,479.97,177.58890000000002
2013-10-08,Consumer,LATAM,1274.7000000000005,293.16
2014-03-24,Corporate,EU,511.575,-225.225
2011-11-10,Consumer,EU,464.7600000000001,18.54
2014-04-17,Corporate,EU,352.512,89.952
2014-12-30,Consumer,APAC,484.029,29.70900000000006
2011-03-31,Consumer,US,673.5680000000001,252.588
2012-10-03,Consumer,APAC,532.56,85.19999999999999
2013-04-25,Consumer,APAC,429.48,85.85999999999999
2014-09-22,Corporate,Africa,688.9200000000001,261.72
2012-03-15,Consumer,EU,861.1500000000001,327.15
2012-12-03,Corporate,LATAM,615.2399999999999,12.28
2011-11-10,Home Office,EU,431.55,181.2
2014-07-24,Consumer,EMEA,704.34,21.0
2011-09-08,Consumer,LATAM,546.9440000000001,191.42400000000004
2013-06-11,Corporate,LATAM,369.84,25.86
2014-11-28,Corporate,EU,261.63,-29.07
2012-09-04,Corporate,EU,1024.38,92.16
2012-04-09,Corporate,LATAM,541.1840000000001,53.983999999999945
2013-07-12,Home Office,EU,487.7279999999999,-73.27199999999999
2014-09-09,Corporate,APAC,626.6250000000001,91.87499999999996
2013-11-28,Consumer,EMEA,517.08,93.06
2014-09-20,Consumer,EU,502.2000000000001,83.63999999999999
2011-05-09,Home Office,LATAM,677.4,33.8
2012-10-12,Consumer,Africa,362.4,39.84
2013-03-11,Consumer,LATAM,389.2800000000001,167.36
2013-10-08,Consumer,EU,573.48,126.12
2012-12-05,Consumer,Africa,414.36,66.24
2013-08-15,Consumer,EMEA,2109.36,527.28
2014-08-20,Consumer,LATAM,790.4159999999999,378.516
2014-11-18,Home Office,LATAM,693.84,0.0
2013-10-02,Corporate,LATAM,533.7599999999998,0.0
2014-02-11,Corporate,APAC,363.384,-98.646
2014-10-17,Home Office,EU,554.85,92.39999999999998
2013-06-29,Consumer,US,359.97600000000006,35.997600000000006
2012-05-08,Corporate,LATAM,485.0,242.48
2013-09-04,Consumer,EMEA,1127.52,304.32
2012-07-23,Consumer,EU,412.02,-274.68000000000006
2011-02-27,Consumer,EMEA,624.96,93.6
2013-05-22,Consumer,EU,764.8019999999999,-178.57799999999995
2014-07-01,Consumer,EU,293.5799999999999,88.01999999999998
2014-11-13,Corporate,LATAM,634.7878799999999,62.32788000000001
2012-04-05,Corporate,LATAM,472.992,-47.328
2013-12-06,Corporate,APAC,344.034,126.114
2013-03-05,Consumer,APAC,198.045,-15.435
2014-11-21,Consumer,APAC,517.08,149.94
2013-01-28,Corporate,Africa,459.3899999999999,0.0
2013-02-19,Home Office,EU,327.981,34.701
2011-02-01,Consumer,US,290.666,3.4195999999999884
2012-10-10,Consumer,LATAM,663.11112,111.51111999999998
2014-10-13,Home Office,US,791.8799999999999,128.68049999999994
2014-08-16,Home Office,EU,299.52,149.76
2012-05-15,Home Office,APAC,175.17000000000002,87.57000000000001
2014-05-09,Consumer,EMEA,622.14,18.66
2013-04-03,Consumer,LATAM,549.48,-316.0200000000001
2013-12-23,Consumer,LATAM,1100.6080000000002,316.36799999999994
2014-09-01,Consumer,LATAM,219.28000000000003,0.0
2013-12-20,Consumer,EU,1816.95,799.35
2013-09-05,Corporate,US,535.41,160.62299999999993
2014-12-11,Home Office,US,599.97,257.98710000000005
2011-01-12,Corporate,LATAM,495.06000000000006,178.2
2013-11-15,Home Office,APAC,900.2070000000002,149.877
2013-10-26,Corporate,LATAM,503.59080000000006,104.9508
2014-11-17,Consumer,APAC,415.44,66.24
2011-11-18,Consumer,US,424.116,-30.293999999999983
2014-11-11,Corporate,US,201.584,15.118800000000007
2011-06-07,Home Office,EU,599.4000000000001,53.24999999999999
2014-09-30,Home Office,APAC,395.8875000000001,-110.9025
2014-01-13,Corporate,US,760.9799999999998,-1141.47
2014-04-15,Consumer,Africa,624.4200000000001,124.86
2014-02-23,Consumer,EMEA,147.84,33.96
2011-11-01,Consumer,US,443.92,-94.33299999999996
2013-06-07,Consumer,US,323.37,129.348
2014-11-13,Home Office,Africa,613.56,165.66
2012-08-24,Consumer,EU,453.6810000000001,65.511
2012-12-21,Consumer,EU,355.455,78.85499999999999
2014-09-29,Home Office,US,209.79200000000003,26.22399999999999
2013-11-19,Consumer,LATAM,846.4800000000001,25.32
2014-08-07,Corporate,LATAM,1033.3200000000002,175.56
2014-10-20,Consumer,EU,845.856,9.396
2013-02-02,Consumer,Africa,460.19999999999993,161.07
2013-09-25,Home Office,APAC,457.1399999999999,45.69
2013-11-28,Corporate,Africa,504.0,115.92
2013-04-25,Consumer,EMEA,367.74,128.70000000000002
2011-09-23,Home Office,LATAM,170.64,69.96
2012-07-26,Consumer,US,393.165,-204.44580000000005
2012-09-01,Home Office,US,1088.76,315.74039999999985
2014-05-15,Consumer,US,539.97,134.9925
2014-03-20,Consumer,US,697.16,8.714499999999987
2012-11-13,Corporate,EMEA,489.0,97.8
2013-07-01,Consumer,EU,963.9,231.3
2013-01-07,Consumer,APAC,698.0580000000001,147.34799999999998
2012-11-30,Corporate,APAC,563.76,16.799999999999997
2014-03-31,Corporate,APAC,483.6600000000001,232.11
2011-06-22,Consumer,LATAM,272.76000000000005,13.62
2012-11-13,Corporate,LATAM,309.11999999999995,27.82
2013-08-14,Consumer,EU,989.04,-435.24
2013-02-21,Corporate,US,449.15,8.98299999999999
2012-12-10,Consumer,EU,1085.58,379.89
2012-04-19,Consumer,EU,307.86,67.62
2013-12-06,Consumer,LATAM,405.3,117.5
2011-10-29,Consumer,EU,750.195,233.295
2012-05-18,Consumer,Africa,437.61,210.03000000000003
2011-12-20,Consumer,US,242.35200000000003,-42.41160000000004
2012-09-03,Home Office,APAC,263.55000000000007,42.0
2011-01-31,Corporate,APAC,838.5930000000002,121.11299999999994
2011-02-21,Consumer,APAC,805.7070000000001,-62.85300000000001
2012-12-07,Consumer,APAC,464.04,83.51999999999998
2011-12-31,Home Office,US,605.88,151.47000000000003
2012-06-29,Consumer,EU,445.98599999999993,108.84600000000002
2014-06-10,Corporate,EU,390.78,148.32
2014-06-20,Consumer,Africa,378.81000000000006,140.13
2014-07-04,Corporate,LATAM,211.728,-52.93199999999997
2011-05-10,Corporate,EU,469.854,-31.32600000000001
2013-07-08,Corporate,APAC,697.86,209.34
2011-12-26,Corporate,US,300.416,78.8592
2014-06-26,Home Office,LATAM,648.54032,24.62032
2014-01-22,Consumer,Africa,874.6800000000001,148.68
2011-06-17,Consumer,EU,714.15,-142.83000000000004
2013-11-09,Consumer,US,261.96,41.9136
2013-07-24,Consumer,APAC,528.5699999999999,-176.19
2011-07-21,Corporate,LATAM,307.56336,-114.19664000000007
2014-11-07,Consumer,APAC,394.6455,-4.324500000000008
2012-12-10,Corporate,APAC,577.0799999999999,23.04
2014-05-24,Corporate,EU,317.142,70.422
2011-09-12,Corporate,LATAM,681.72,20.4
2012-11-08,Corporate,EU,358.9200000000001,179.46000000000004
2012-06-10,Consumer,LATAM,398.52,191.28000000000003
2013-12-25,Consumer,US,799.5600000000001,207.8856
2013-12-06,Consumer,LATAM,731.4239999999998,118.82400000000008
2012-11-13,Consumer,US,613.9992,-18.05880000000008
2014-09-16,Consumer,US,323.97600000000006,20.248499999999996
2014-12-08,Corporate,LATAM,354.24,77.92
2014-09-17,Corporate,LATAM,447.7427199999999,178.54272
2012-08-22,Corporate,EU,691.9830000000001,-15.417000000000009
2014-08-13,Consumer,EU,1217.673,351.51300000000003
2012-04-02,Home Office,Africa,642.7199999999999,224.94
2012-05-31,Corporate,EU,298.68,113.46
2013-10-25,Home Office,APAC,763.26,366.36
2013-09-03,Consumer,US,1091.168,68.19799999999998
2012-09-09,Consumer,LATAM,297.96000000000004,77.46
2012-10-04,Consumer,EU,915.1155,-98.55450000000008
2013-04-23,Consumer,LATAM,1275.0,178.5
2011-11-01,Corporate,LATAM,388.60800000000006,29.127999999999982
2011-09-20,Consumer,EU,565.3199999999999,56.52
2013-07-22,Corporate,US,419.9,197.353
2014-01-21,Consumer,EU,586.092,34.331999999999994
2013-12-06,Consumer,US,407.97600000000006,132.5921999999999
2014-11-27,Corporate,LATAM,316.16639999999995,151.40640000000002
2014-08-04,Home Office,Canada,111.84,4.44
2012-06-29,Consumer,EU,943.7040000000002,-10.536000000000016
2011-12-09,Corporate,APAC,646.3799999999999,-71.82
2013-09-15,Consumer,US,673.5680000000001,252.588
2013-04-09,Consumer,LATAM,638.5603199999999,318.64032000000003
2014-04-10,Home Office,US,501.81000000000006,0.0
2013-09-19,Consumer,US,900.08,117.0104
2011-11-05,Consumer,US,1080.096,-94.5084
2013-12-19,Corporate,US,579.3,28.96499999999996
2013-07-17,Home Office,EU,214.848,-247.092
2014-07-30,Corporate,EU,297.84000000000003,74.46000000000001
2012-09-15,Consumer,US,801.96,200.49
2014-10-22,Consumer,APAC,583.8720000000001,-21.948000000000008
2013-08-28,Consumer,EU,618.0840000000001,27.444000000000003
2013-05-23,Consumer,US,662.84,172.33840000000004
2014-08-05,Consumer,EMEA,145.98000000000002,65.67
2014-06-23,Corporate,LATAM,418.0259199999999,-15.414079999999966
2013-10-10,Home Office,EU,369.18,140.22
2011-08-09,Consumer,EU,469.233,78.18299999999999
2014-12-26,Consumer,EU,385.86,92.58
2011-11-29,Corporate,EMEA,438.96,140.39999999999998
2011-10-07,Corporate,LATAM,768.49992,275.65992
2012-08-05,Home Office,EU,1284.822,413.982
2012-07-14,Corporate,EU,426.2489999999999,89.97900000000001
2012-09-16,Corporate,APAC,276.489,32.649
2012-10-19,Corporate,LATAM,758.9600000000002,7.56
2011-05-03,Corporate,EU,534.438,231.588
2014-07-07,Consumer,US,239.24,23.924000000000007
2012-06-06,Consumer,EMEA,1302.78,286.56
2012-06-29,Consumer,Canada,525.6899999999999,162.96
2012-08-01,Home Office,US,1004.976,-175.8708000000001
2013-12-10,Corporate,EU,1014.741,-499.5989999999999
2012-02-15,Home Office,APAC,398.6631,77.0931
2011-11-01,Consumer,APAC,196.8,-66.96000000000001
2011-03-30,Home Office,US,127.302,-9.092999999999996
2013-11-26,Consumer,US,456.5880000000001,-304.39200000000005
2014-04-07,Home Office,EMEA,413.04,70.08
2013-04-12,Consumer,EMEA,3172.1399999999994,1236.96
2014-10-19,Consumer,EU,490.08,19.56
